site_name,site_id,latitude,longitude,entity_id,entity_name,sample_id,depth_sample,interp_age,d13C_measurement
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353383,169.62,10046,-7.402660872
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353384,170.5,10056.55556,-7.41757682
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353385,171.45,10070.5,-7.388739321
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353386,172.45,10087.55556,-7.332058719
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353387,173.4,10100,-7.318137168
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353388,174.38,10112.5,-7.342002685
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353389,175.3,10124,-7.262450963
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353390,176.2,10135.42857,-7.32609234
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353391,177.2,10147.22222,-6.842815631
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353392,178.18,10161,-7.111302692
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353393,179.12,10170.57143,-6.912423388
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353394,180.18,10184.66667,-6.919384164
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353395,181.2,10198.57143,-6.64592512
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353396,182.3,10213,-6.579300554
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353397,183.24,10224.1,-6.527591935
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353398,184.26,10238.57143,-6.817387341
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353399,185.32,10254.75,-6.707987154
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353400,186.32,10267.14286,-6.862845867
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353401,187.32,10279.9,-6.955761094
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353402,188.32,10293.28571,-7.021700933
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353403,189.35,10307.7,-7.088639861
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353404,190.35,10317.66667,-7.144588815
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353405,191.33,10329.22222,-7.706076536
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353406,192.3,10340.66667,-7.454306241
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353407,193.32,10355,-6.987232381
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353408,194.27,10368.2,-7.168566939
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353409,195.24,10378.44444,-6.95176474
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353410,196.25,10386.63636,-7.134597931
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353411,197.3,10398.08333,-7.268475786
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353412,198.37,10408.625,-7.232508601
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353413,200.5,10435.5,-7.048676322
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353414,201.5,10444.63636,-7.549219646
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353415,202.48,10456.66667,-7.230510424
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353416,203.48,10470.8,-7.192545062
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353417,204.48,10479.55556,-7.674105705
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353418,205.48,10494.66667,-6.881828548
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353419,206.46,10510.44444,-6.985733748
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353420,207.44,10525.16667,-6.942772944
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353421,208.43,10538.83333,-7.097631657
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353422,209.47,10547.8125,-7.555214177
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353423,210.5,10555.15385,-7.94485868
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353424,211.48,10566.42857,-7.402353641
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353425,212.48,10578.4,-7.449310799
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353426,213.48,10593.75,-7.072654445
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353427,214.48,10613.66667,-6.910802113
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353428,215.49,10629.84211,-6.981737395
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353429,216.49,10638.33333,-7.364887823
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353430,217.48,10653.125,-7.169566027
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353431,218.42,10665.76923,-7.280464847
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353432,219.48,10675.83333,-6.457215948
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353433,220.48,10686.42857,-7.334415625
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353434,221.48,10699.55556,-7.162072864
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353435,222.43,10711.4,-7.133598842
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353436,223.46,10724.6,-7.073653534
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353437,224.42,10736.44444,-7.186550531
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353438,225.44,10748.9,-7.160574231
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353439,226.5,10763,-6.93877659
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353440,227.42,10776.2,-7.576195035
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353441,228.47,10786.55556,-7.654123935
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353442,229.41,10800.5,-7.444315356
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353443,230.41,10814.125,-7.366386456
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353444,231.4,10828.66667,-7.05666903
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353445,232.4,10838,-7.440319003
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353446,233.41,10857.33333,-6.942772944
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353447,234.4,10872.33333,-6.80190147
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353448,235.38,10890.33333,-6.754944312
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353449,236.48,10908.81818,-7.641135785
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353450,237.39,10917.46154,-7.582189565
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353451,238.39,10928.6,-8.110707366
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353452,239.38,10939.16667,-8.065748385
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353453,240.67,10957.875,-7.659119378
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353454,241.62,10973.8,-7.161573319
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353455,242.57,10992.875,-6.778922435
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353456,243.6,11012.8,-6.663028172
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353457,244.59,11024.88889,-7.021700933
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353458,245.6,11032.83333,-7.546222381
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353459,246.6,11044.28571,-7.295451174
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353460,247.58,11060.71429,-6.760938843
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353461,248.5,11076.25,-6.77592517
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353462,249.65,11092.42857,-7.270473963
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353463,250.48,11107,-6.675017234
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353464,251.54,11131.71429,-6.296362704
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353465,252.49,11145.25,-6.483192248
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353466,253.6,11163.83333,-6.551130264
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353467,254.63,11183.28571,-6.490185867
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353468,255.7,11200.4,-6.884825813
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353469,256.77,11215.875,-7.104625276
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353470,257.85,11235.71429,-7.642134874
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353471,258.88,11252.4,-7.543225115
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353472,259.78,11270,-7.374379164
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353473,260.77,11286,-7.572198681
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353474,261.83,11304.125,-7.739046455
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353475,262.74,11320.625,-8.01679305
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353476,263.82,11340.87981,-7.90589423
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353477,264.68,11350.41488,-7.949854123
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353478,265.7,11362.32278,-8.083232433
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353479,266.73,11374.38785,-7.702080182
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353480,267.8,11387.87548,-8.006802165
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353481,268.8,11400.92119,-7.610663587
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353482,269.8,11413.83255,-7.76202549
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353483,270.68,11427.15131,-7.659119378
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353484,271.64,11441.71982,-7.813978091
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353485,272.75,11457.44391,-7.899899699
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353486,273.68,11467.72432,-7.717066509
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353487,274.7,11478.07363,-7.71956423
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353488,275.68,11488.03535,-7.780009083
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353489,276.68,11500.45823,-7.641135785
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353490,277.63,11519.00464,-7.613161308
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353491,278.67,11547.25746,-7.584187742
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353492,281.04,11597.54119,-6.44222962
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353493,282,11624.03045,-5.479108335
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353494,282.92,11696.53537,-5.543049997
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353495,283.9,11795.55909,-5.008537665
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353496,284.95,11889.81403,-5.228337129
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353497,285.9,11973.36091,-4.666849408
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353498,286.9,12072.95591,-3.849595039
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353499,287.85,12191.58433,-3.634791018
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353500,288.92,12295.17955,-3.507906782
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353501,289.95,12372.68269,-3.935516648
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353502,290.8,12432.88909,-3.699731769
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353503,291.67,12494.97687,-3.530885817
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353504,292.68,12567.76061,-3.623801045
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353505,293.68,12639.08106,-3.854090937
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353506,294.68,12716.04045,-4.573434636
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353507,295.7,12805.80818,-5.190371767
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353508,296.68,12871.61254,-5.643957932
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353509,297.75,12894.37791,-5.63546568
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353510,298.9,12911.60788,-5.315257826
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353511,299.87,12926.84896,-6.023611551
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353512,300.8,12944.06515,-6.283874098
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353513,301.8,12963.33394,-5.860760131
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353514,302.78,12973.07181,-5.770842168
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353515,303.6,12978.93244,-5.866754661
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353516,304.56,12985.0279,-5.903720935
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353517,305.56,12991.59103,-5.945682651
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353518,306.5,12997.48444,-5.869252383
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353519,307.46,13004.09179,-6.18746206
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353520,308.3,13015.89119,-5.623976163
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353521,308.85,13029.03091,-5.761850372
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353522,309.8,13054.91806,-6.144501256
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353523,310.75,13077.99788,-5.208355359
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353524,311.65,13097.54716,-5.78283123
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353525,312.54,13115.28758,-5.328245976
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353526,313.57,13135.89636,-5.63896249
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353527,314.72,13157.73866,-5.914211364
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353528,315.82,13177.34716,-5.622977075
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353529,316.85,13194.81106,-5.405175788
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353530,317.98,13213.45627,-5.519071874
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353531,318.95,13229.09866,-5.748862222
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353532,319.87,13244.19149,-5.785828495
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353533,322,13280.22433,-5.446138415
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353534,323,13297.18642,-5.615983455
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353535,324.05,13315.35667,-5.531060935
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353536,325.05,13332.98485,-5.908687613
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353537,325.98,13349.12358,-5.47612227
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353538,327,13366.78682,-5.453092171
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353539,328.05,13386.69866,-5.410035898
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353540,329.03,13406.24925,-5.593275384
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353541,330.07,13428.81194,-6.338249031
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353542,331,13451.83791,-5.546213877
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353543,331.98,13492.06288,-5.315912884
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353544,332.94,13678.79776,-5.403026738
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353545,333.88,13956.74697,-4.740160401
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353546,334.93,14279.325,-3.863014011
El Soplao cave,261,43.2962,-4.3937,563,SIR-1,353547,336.02,14669.7209,-3.309290319
Pere Noel cave,268,50,5.2,572,PN-95-5,357273,230,7007,-7.623
Pere Noel cave,268,50,5.2,572,PN-95-5,357274,235,7033.75,-7.328
Pere Noel cave,268,50,5.2,572,PN-95-5,357275,240,7060.5,-8.648
Pere Noel cave,268,50,5.2,572,PN-95-5,357276,245,7087.25,-9.315
Pere Noel cave,268,50,5.2,572,PN-95-5,357277,250,7114,-8.951
Pere Noel cave,268,50,5.2,572,PN-95-5,357278,255,7143.956522,-9.102
Pere Noel cave,268,50,5.2,572,PN-95-5,357279,260,7173.913043,-7.322
Pere Noel cave,268,50,5.2,572,PN-95-5,357280,265,7203.869565,-6.986
Pere Noel cave,268,50,5.2,572,PN-95-5,357281,270,7233.826087,-7.321
Pere Noel cave,268,50,5.2,572,PN-95-5,357282,275,7263.782609,-6.668
Pere Noel cave,268,50,5.2,572,PN-95-5,357283,280,7293.73913,-6.931
Pere Noel cave,268,50,5.2,572,PN-95-5,357284,285,7323.695652,-7.549
Pere Noel cave,268,50,5.2,572,PN-95-5,357285,290,7353.652174,-8.264
Pere Noel cave,268,50,5.2,572,PN-95-5,357286,295,7383.608696,-8.597
Pere Noel cave,268,50,5.2,572,PN-95-5,357287,300,7413.565217,-6.379
Pere Noel cave,268,50,5.2,572,PN-95-5,357288,305,7443.521739,-8.337
Pere Noel cave,268,50,5.2,572,PN-95-5,357289,310,7473.478261,-7.763
Pere Noel cave,268,50,5.2,572,PN-95-5,357290,315,7503.434783,-7.314
Pere Noel cave,268,50,5.2,572,PN-95-5,357291,320,7533.391304,-8.806
Pere Noel cave,268,50,5.2,572,PN-95-5,357292,325,7563.347826,-8.139
Pere Noel cave,268,50,5.2,572,PN-95-5,357293,330,7593.304348,-7.172
Pere Noel cave,268,50,5.2,572,PN-95-5,357294,335,7623.26087,-6.511
Pere Noel cave,268,50,5.2,572,PN-95-5,357295,340,7653.217391,-6.68
Pere Noel cave,268,50,5.2,572,PN-95-5,357296,345,7683.173913,-6.98
Pere Noel cave,268,50,5.2,572,PN-95-5,357297,350,7713.130435,-8.677
Pere Noel cave,268,50,5.2,572,PN-95-5,357298,355,7743.086957,-8.669
Pere Noel cave,268,50,5.2,572,PN-95-5,357299,360,7773.043478,-6.825
Pere Noel cave,268,50,5.2,572,PN-95-5,357300,365,7803,-7.139
Pere Noel cave,268,50,5.2,572,PN-95-5,357301,370,7866.166667,-6.489
Pere Noel cave,268,50,5.2,572,PN-95-5,357302,375,7929.333333,-6.09
Pere Noel cave,268,50,5.2,572,PN-95-5,357303,380,7992.5,-6.647
Pere Noel cave,268,50,5.2,572,PN-95-5,357304,385,8055.666667,-6.205
Pere Noel cave,268,50,5.2,572,PN-95-5,357305,390,8118.833333,-7.187
Pere Noel cave,268,50,5.2,572,PN-95-5,357306,395,8182,-8.857
Pere Noel cave,268,50,5.2,572,PN-95-5,357307,400,8301.125,-7.359
Pere Noel cave,268,50,5.2,572,PN-95-5,357308,405,8420.25,-8.041
Pere Noel cave,268,50,5.2,572,PN-95-5,357309,410,8539.375,-4.999
Pere Noel cave,268,50,5.2,572,PN-95-5,357310,415,8658.5,-5.689
Pere Noel cave,268,50,5.2,572,PN-95-5,357311,420,8777.625,-6.955
Pere Noel cave,268,50,5.2,572,PN-95-5,357312,425,8896.75,-8.079
Pere Noel cave,268,50,5.2,572,PN-95-5,357313,430,9015.875,-7.977
Pere Noel cave,268,50,5.2,572,PN-95-5,357314,435,9135,-7.586
Pere Noel cave,268,50,5.2,572,PN-95-5,357315,440,9200.764706,-8.6
Pere Noel cave,268,50,5.2,572,PN-95-5,357316,445,9266.529412,-7.541
Pere Noel cave,268,50,5.2,572,PN-95-5,357317,450,9332.294118,-7.766
Pere Noel cave,268,50,5.2,572,PN-95-5,357318,455,9398.058824,-8.046
Pere Noel cave,268,50,5.2,572,PN-95-5,357319,460,9463.823529,-6.148
Pere Noel cave,268,50,5.2,572,PN-95-5,357320,465,9529.588235,-7.765
Pere Noel cave,268,50,5.2,572,PN-95-5,357321,470,9595.352941,-8.061
Pere Noel cave,268,50,5.2,572,PN-95-5,357322,475,9661.117647,-7.526
Pere Noel cave,268,50,5.2,572,PN-95-5,357323,480,9726.882353,-5.786
Pere Noel cave,268,50,5.2,572,PN-95-5,357324,485,9792.647059,-7.407
Pere Noel cave,268,50,5.2,572,PN-95-5,357325,490,9858.411765,-7.529
Pere Noel cave,268,50,5.2,572,PN-95-5,357326,495,9924.176471,-6.753
Pere Noel cave,268,50,5.2,572,PN-95-5,357327,500,9989.941176,-6.585
Pere Noel cave,268,50,5.2,572,PN-95-5,357328,505,10055.70588,-7.424
Pere Noel cave,268,50,5.2,572,PN-95-5,357329,510,10121.47059,-6.338
Pere Noel cave,268,50,5.2,572,PN-95-5,357330,515,10187.23529,-6.6875
Pere Noel cave,268,50,5.2,572,PN-95-5,357331,520,10253,-6.2715
Pere Noel cave,268,50,5.2,572,PN-95-5,357332,525,10318.76471,-6.402
Pere Noel cave,268,50,5.2,572,PN-95-5,357333,530,10384.52941,-8.0335
Pere Noel cave,268,50,5.2,572,PN-95-5,357334,535,10450.29412,-8.5335
Pere Noel cave,268,50,5.2,572,PN-95-5,357335,540,10516.05882,-8.0005
Pere Noel cave,268,50,5.2,572,PN-95-5,357336,545,10581.82353,-8.245
Pere Noel cave,268,50,5.2,572,PN-95-5,357337,550,10695.11111,-8.9875
Pere Noel cave,268,50,5.2,572,PN-95-5,357338,555,10808.39869,-8.831
Pere Noel cave,268,50,5.2,572,PN-95-5,357339,560,10921.68627,-8.25
Pere Noel cave,268,50,5.2,572,PN-95-5,357340,565,11034.97386,-8.12
Pere Noel cave,268,50,5.2,572,PN-95-5,357341,570,11148.26144,-8.026
Pere Noel cave,268,50,5.2,572,PN-95-5,357342,575,11261.54902,-8.54
Pere Noel cave,268,50,5.2,572,PN-95-5,357343,580,11374.8366,-8.089
Pere Noel cave,268,50,5.2,572,PN-95-5,357344,585,11488.12418,-6.2585
Pere Noel cave,268,50,5.2,572,PN-95-5,357345,590,11601.41176,-7.575
Pere Noel cave,268,50,5.2,572,PN-95-5,357346,595,11714.69935,-6.926
Pere Noel cave,268,50,5.2,572,PN-95-5,357347,600,11827.98693,-7.037
Pere Noel cave,268,50,5.2,572,PN-95-5,357348,605,11941.27451,-7.238
Pere Noel cave,268,50,5.2,572,PN-95-5,357349,610,12054.56209,-6.658
Pere Noel cave,268,50,5.2,572,PN-95-5,357350,615,12167.84967,-6.704
Pere Noel cave,268,50,5.2,572,PN-95-5,357351,620,12281.13725,-6.988
Pere Noel cave,268,50,5.2,572,PN-95-5,357352,625,12394.42484,-4.681
Pere Noel cave,268,50,5.2,572,PN-95-5,357353,630,12507.71242,-6.361
Pere Noel cave,268,50,5.2,572,PN-95-5,357354,635,12621,-5.519
Pere Noel cave,268,50,5.2,572,PN-95-5,357355,640,12723.95652,-4.199
Pere Noel cave,268,50,5.2,572,PN-95-5,357356,645,12826.91304,-3.9225
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363144,764.5,10044.9508,-5.397
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363145,765.5,10157.1278,-4.408
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363146,766.5,10266.8548,-4.619
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363147,767.5,10374.7079,-5.663
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363148,768.5,10481.2632,-4.939
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363149,769.5,10587.097,-4.01
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363150,770.5,10692.7854,-4.023
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363151,771.5,10798.9045,-4.083
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363152,772.5,10906.0306,-4.444
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363153,773.5,11014.7398,-7.17
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363154,774.5,11127.9973,-7.607
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363155,775.5,11258.3164,-7.261
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363156,776.5,11402.5342,-5.604
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363157,777.5,11554.8322,-4.793
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363158,778.5,11709.3919,-4.77
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363159,779.5,11860.395,-4.801
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363160,780.5,12002.0229,-5.264
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363161,781.5,12128.4572,-5.13
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363162,782.5,12233.8794,-4.998
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363163,783.5,12316.2011,-4.49
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363164,784.5,12394.0122,-4.014
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363165,785.5,12470.4059,-4.97
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363166,786.5,12544.971,-2.058
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363167,787.5,12617.296,-1.448
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363168,788.5,12686.9696,-3.37
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363169,789.5,12753.5804,-6.216
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363170,790.5,12816.7171,-2.42
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363171,791.5,12875.9682,-0.709
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363172,792.5,12930.9224,-1.084
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363173,793.5,12981.1684,-1.438
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363174,794.5,13026.2946,-0.968
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363175,795.5,13065.8899,-1.475
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363176,796.5,13099.5427,-2.033
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363177,797.5,13126.8417,-3.392
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363178,798.5,13147.3756,-4.816
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363180,799.5,13242.5324,-5.027
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363181,800.5,13251.4573,-3.029
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363182,801.5,13260.7792,-3.97
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363183,802.5,13270.4797,-0.873
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363184,803.5,13280.5404,-1.343
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363185,804.5,13290.9431,-5.06
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363186,805.5,13301.6695,-3.424
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363187,806.5,13312.7011,-3.357
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363188,807.5,13324.0197,-3.604
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363189,808.5,13335.6069,-3.839
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363190,809.5,13347.4443,-4.545
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363191,810.5,13359.5138,-3.755
Buraca Gloriosa,275,39.5333,-8.7833,587,BG6LR,363192,811.5,13371.7969,-3.219
